geo type,geography,year,category,value
county,Lamoille,2023-03,Unreported,*
county,Orange,2023-03,None of the above,0
county,Orange,2023-03,Qualified Immigrant,*
county,Orange,2023-03,US Citizen,192
county,Orange,2023-03,Unreported,*
county,Orleans,2023-03,None of the above,0
county,Orleans,2023-03,Qualified Immigrant,0
county,Orleans,2023-03,US Citizen,348
county,Orleans,2023-03,Unreported,69
county,Rutland,2023-03,None of the above,0
county,Rutland,2023-03,Qualified Immigrant,0
county,Rutland,2023-03,US Citizen,717
county,Rutland,2023-03,Unreported,110
county,Washington,2023-03,None of the above,0
county,Washington,2023-03,Qualified Immigrant,*
county,Washington,2023-03,US Citizen,321
county,Washington,2023-03,Unreported,*
county,Windham,2023-03,None of the above,*
county,Windham,2023-03,Qualified Immigrant,*
county,Windham,2023-03,US Citizen,391
county,Windham,2023-03,Unreported,57
county,Windsor,2023-03,None of the above,0
county,Windsor,2023-03,Qualified Immigrant,0
county,Windsor,2023-03,US Citizen,431
county,Windsor,2023-03,Unreported,85
county,Addison,2023-02,None of the above,0
county,Addison,2023-02,Qualified Immigrant,*
county,Addison,2023-02,US Citizen,334
county,Addison,2023-02,Unreported,*
county,Bennington,2023-02,None of the above,0
county,Bennington,2023-02,Qualified Immigrant,*
county,Bennington,2023-02,US Citizen,460
county,Bennington,2023-02,Unreported,*
county,Caledonia,2023-02,None of the above,0
county,Caledonia,2023-02,Qualified Immigrant,0
county,Caledonia,2023-02,US Citizen,532
county,Caledonia,2023-02,Unreported,83
county,Chittenden,2023-02,None of the above,*
county,Chittenden,2023-02,Qualified Immigrant,*
county,Chittenden,2023-02,US Citizen,1109
county,Chittenden,2023-02,Unreported,314
county,Essex,2023-02,None of the above,0
county,Essex,2023-02,Qualified Immigrant,0
county,Essex,2023-02,US Citizen,70
county,Essex,2023-02,Unreported,13
county,Franklin,2023-02,None of the above,*
county,Franklin,2023-02,Qualified Immigrant,0
county,Franklin,2023-02,US Citizen,459
county,Franklin,2023-02,Unreported,*
county,Grand Isle,2023-02,None of the above,0
county,Grand Isle,2023-02,Qualified Immigrant,0
county,Grand Isle,2023-02,US Citizen,48
county,Grand Isle,2023-02,Unreported,19
county,Lamoille,2023-02,None of the above,0
county,Lamoille,2023-02,Qualified Immigrant,*
county,Lamoille,2023-02,US Citizen,284
county,Lamoille,2023-02,Unreported,*
county,Orange,2023-02,None of the above,0
county,Orange,2023-02,Qualified Immigrant,*
county,Orange,2023-02,US Citizen,184
county,Orange,2023-02,Unreported,*
county,Orleans,2023-02,None of the above,0
county,Orleans,2023-02,Qualified Immigrant,0
county,Orleans,2023-02,US Citizen,325
county,Orleans,2023-02,Unreported,84
county,Rutland,2023-02,None of the above,0
county,Rutland,2023-02,Qualified Immigrant,0
county,Rutland,2023-02,US Citizen,729
county,Rutland,2023-02,Unreported,122
county,Washington,2023-02,None of the above,0
county,Washington,2023-02,Qualified Immigrant,*
county,Washington,2023-02,US Citizen,305
county,Washington,2023-02,Unreported,*
county,Windham,2023-02,None of the above,*
county,Windham,2023-02,Qualified Immigrant,*
county,Windham,2023-02,US Citizen,373
county,Windham,2023-02,Unreported,62
county,Windsor,2023-02,None of the above,0
county,Windsor,2023-02,Qualified Immigrant,0
county,Windsor,2023-02,US Citizen,419
county,Windsor,2023-02,Unreported,99
county,Addison,2023-01,None of the above,0
county,Addison,2023-01,Qualified Immigrant,*
county,Addison,2023-01,US Citizen,334
county,Addison,2023-01,Unreported,*
county,Bennington,2023-01,None of the above,0
county,Bennington,2023-01,Qualified Immigrant,*
county,Bennington,2023-01,US Citizen,460
county,Bennington,2023-01,Unreported,*
county,Caledonia,2023-01,None of the above,0
county,Caledonia,2023-01,Qualified Immigrant,0
county,Caledonia,2023-01,US Citizen,532
county,Caledonia,2023-01,Unreported,111
county,Chittenden,2023-01,None of the above,*
county,Chittenden,2023-01,Qualified Immigrant,*
county,Chittenden,2023-01,US Citizen,1109
county,Chittenden,2023-01,Unreported,387
county,Essex,2023-01,None of the above,0
county,Essex,2023-01,Qualified Immigrant,0
county,Essex,2023-01,US Citizen,70
county,Essex,2023-01,Unreported,15
county,Franklin,2023-01,None of the above,*
county,Franklin,2023-01,Qualified Immigrant,0
county,Franklin,2023-01,US Citizen,459
county,Franklin,2023-01,Unreported,*
county,Grand Isle,2023-01,None of the above,0
county,Grand Isle,2023-01,Qualified Immigrant,0
county,Grand Isle,2023-01,US Citizen,48
county,Grand Isle,2023-01,Unreported,18
county,Lamoille,2023-01,None of the above,0
county,Lamoille,2023-01,Qualified Immigrant,*
county,Lamoille,2023-01,US Citizen,284
county,Lamoille,2023-01,Unreported,*
county,Orange,2023-01,None of the above,0
county,Orange,2023-01,Qualified Immigrant,*
county,Orange,2023-01,US Citizen,184
county,Orange,2023-01,Unreported,*
county,Orleans,2023-01,None of the above,0
county,Orleans,2023-01,Qualified Immigrant,0
county,Orleans,2023-01,US Citizen,325
county,Orleans,2023-01,Unreported,100
county,Rutland,2023-01,None of the above,0
county,Rutland,2023-01,Qualified Immigrant,0
county,Rutland,2023-01,US Citizen,729
county,Rutland,2023-01,Unreported,133
county,Washington,2023-01,None of the above,0
county,Washington,2023-01,Qualified Immigrant,*
county,Washington,2023-01,US Citizen,305
county,Washington,2023-01,Unreported,*
county,Windham,2023-01,None of the above,*
county,Windham,2023-01,Qualified Immigrant,*
county,Windham,2023-01,US Citizen,373
county,Windham,2023-01,Unreported,76
county,Windsor,2023-01,None of the above,0
county,Windsor,2023-01,Qualified Immigrant,0
county,Windsor,2023-01,US Citizen,419
county,Windsor,2023-01,Unreported,118
county,Addison,2022-12,None of the above,0
county,Addison,2022-12,Qualified Immigrant,*
county,Addison,2022-12,US Citizen,302
county,Addison,2022-12,Unreported,*
county,Bennington,2022-12,None of the above,0
county,Bennington,2022-12,Qualified Immigrant,*
county,Bennington,2022-12,US Citizen,411
county,Bennington,2022-12,Unreported,*
county,Caledonia,2022-12,None of the above,0
county,Caledonia,2022-12,Qualified Immigrant,0
county,Caledonia,2022-12,US Citizen,462
county,Caledonia,2022-12,Unreported,147
county,Chittenden,2022-12,None of the above,0
county,Chittenden,2022-12,Qualified Immigrant,18
county,Chittenden,2022-12,US Citizen,923
county,Chittenden,2022-12,Unreported,456
county,Essex,2022-12,None of the above,0
county,Essex,2022-12,Qualified Immigrant,0
county,Essex,2022-12,US Citizen,51
county,Essex,2022-12,Unreported,20
county,Franklin,2022-12,None of the above,*
county,Franklin,2022-12,Qualified Immigrant,0
county,Franklin,2022-12,US Citizen,424
county,Franklin,2022-12,Unreported,*
county,Grand Isle,2022-12,None of the above,0
county,Grand Isle,2022-12,Qualified Immigrant,0
county,Grand Isle,2022-12,US Citizen,45
county,Grand Isle,2022-12,Unreported,19
county,Lamoille,2022-12,None of the above,0
county,Lamoille,2022-12,Qualified Immigrant,*
county,Lamoille,2022-12,US Citizen,233
county,Lamoille,2022-12,Unreported,*
county,Orange,2022-12,None of the above,0
county,Orange,2022-12,Qualified Immigrant,*
county,Orange,2022-12,US Citizen,155
county,Orange,2022-12,Unreported,*
county,Orleans,2022-12,None of the above,0
county,Orleans,2022-12,Qualified Immigrant,0
county,Orleans,2022-12,US Citizen,281
county,Orleans,2022-12,Unreported,119
county,Rutland,2022-12,None of the above,0
county,Rutland,2022-12,Qualified Immigrant,0
county,Rutland,2022-12,US Citizen,690
county,Rutland,2022-12,Unreported,161
county,Washington,2022-12,None of the above,0
county,Washington,2022-12,Qualified Immigrant,*
county,Washington,2022-12,US Citizen,243
county,Washington,2022-12,Unreported,*
county,Windham,2022-12,None of the above,*
county,Windham,2022-12,Qualified Immigrant,*
county,Windham,2022-12,US Citizen,327
county,Windham,2022-12,Unreported,87
county,Windsor,2022-12,None of the above,0
county,Windsor,2022-12,Qualified Immigrant,0
county,Windsor,2022-12,US Citizen,366
county,Windsor,2022-12,Unreported,136
county,Addison,2022-11,None of the above,0
county,Addison,2022-11,Qualified Immigrant,*
county,Addison,2022-11,US Citizen,301
county,Addison,2022-11,Unreported,*
county,Bennington,2022-11,None of the above,0
county,Bennington,2022-11,Qualified Immigrant,*
county,Bennington,2022-11,US Citizen,399
county,Bennington,2022-11,Unreported,*
county,Caledonia,2022-11,None of the above,0
county,Caledonia,2022-11,Qualified Immigrant,0
county,Caledonia,2022-11,US Citizen,414
county,Caledonia,2022-11,Unreported,178
county,Chittenden,2022-11,None of the above,0
county,Chittenden,2022-11,Qualified Immigrant,20
county,Chittenden,2022-11,US Citizen,889
county,Chittenden,2022-11,Unreported,487
county,Essex,2022-11,None of the above,0
county,Essex,2022-11,Qualified Immigrant,0
county,Essex,2022-11,US Citizen,50
county,Essex,2022-11,Unreported,23
county,Franklin,2022-11,None of the above,*
county,Franklin,2022-11,Qualified Immigrant,0
county,Franklin,2022-11,US Citizen,421
county,Franklin,2022-11,Unreported,*
county,Grand Isle,2022-11,None of the above,0
county,Grand Isle,2022-11,Qualified Immigrant,0
county,Grand Isle,2022-11,US Citizen,44
county,Grand Isle,2022-11,Unreported,22
county,Lamoille,2022-11,None of the above,0
county,Lamoille,2022-11,Qualified Immigrant,*
county,Lamoille,2022-11,US Citizen,225
county,Lamoille,2022-11,Unreported,*
county,Orange,2022-11,None of the above,0
county,Orange,2022-11,Qualified Immigrant,*
county,Orange,2022-11,US Citizen,154
county,Orange,2022-11,Unreported,*
county,Orleans,2022-11,None of the above,0
county,Orleans,2022-11,Qualified Immigrant,0
county,Orleans,2022-11,US Citizen,267
county,Orleans,2022-11,Unreported,126
county,Rutland,2022-11,None of the above,0
county,Rutland,2022-11,Qualified Immigrant,0
county,Rutland,2022-11,US Citizen,682
county,Rutland,2022-11,Unreported,176
county,Washington,2022-11,None of the above,0
county,Washington,2022-11,Qualified Immigrant,*
county,Washington,2022-11,US Citizen,238
county,Washington,2022-11,Unreported,*
county,Windham,2022-11,None of the above,*
county,Windham,2022-11,Qualified Immigrant,*
county,Windham,2022-11,US Citizen,317
county,Windham,2022-11,Unreported,94
county,Windsor,2022-11,None of the above,0
county,Windsor,2022-11,Qualified Immigrant,0
county,Windsor,2022-11,US Citizen,364
county,Windsor,2022-11,Unreported,146
county,Addison,2022-10,None of the above,0
county,Addison,2022-10,Qualified Immigrant,*
county,Addison,2022-10,US Citizen,289
county,Addison,2022-10,Unreported,*
county,Bennington,2022-10,None of the above,0
county,Bennington,2022-10,Qualified Immigrant,*
county,Bennington,2022-10,US Citizen,377
county,Bennington,2022-10,Unreported,*
county,Caledonia,2022-10,None of the above,0
county,Caledonia,2022-10,Qualified Immigrant,0
county,Caledonia,2022-10,US Citizen,383
county,Caledonia,2022-10,Unreported,203
county,Chittenden,2022-10,None of the above,0
county,Chittenden,2022-10,Qualified Immigrant,18
county,Chittenden,2022-10,US Citizen,830
county,Chittenden,2022-10,Unreported,521
county,Essex,2022-10,None of the above,0
county,Essex,2022-10,Qualified Immigrant,0
county,Essex,2022-10,US Citizen,47
county,Essex,2022-10,Unreported,25
county,Franklin,2022-10,None of the above,*
county,Franklin,2022-10,Qualified Immigrant,0
county,Franklin,2022-10,US Citizen,399
county,Franklin,2022-10,Unreported,*
county,Grand Isle,2022-10,None of the above,0
county,Grand Isle,2022-10,Qualified Immigrant,0
county,Grand Isle,2022-10,US Citizen,42
county,Grand Isle,2022-10,Unreported,24
county,Lamoille,2022-10,None of the above,0
county,Lamoille,2022-10,Qualified Immigrant,*
county,Lamoille,2022-10,US Citizen,204
county,Lamoille,2022-10,Unreported,*
county,Orange,2022-10,None of the above,0
county,Orange,2022-10,Qualified Immigrant,*
county,Orange,2022-10,US Citizen,138
county,Orange,2022-10,Unreported,*
county,Orleans,2022-10,None of the above,0
county,Orleans,2022-10,Qualified Immigrant,0
county,Orleans,2022-10,US Citizen,253
county,Orleans,2022-10,Unreported,144
county,Rutland,2022-10,None of the above,0
county,Rutland,2022-10,Qualified Immigrant,0
county,Rutland,2022-10,US Citizen,640
county,Rutland,2022-10,Unreported,193
county,Washington,2022-10,None of the above,0
county,Washington,2022-10,Qualified Immigrant,*
county,Washington,2022-10,US Citizen,228
county,Washington,2022-10,Unreported,*
county,Windham,2022-10,None of the above,*
county,Windham,2022-10,Qualified Immigrant,*
county,Windham,2022-10,US Citizen,294
county,Windham,2022-10,Unreported,120
county,Windsor,2022-10,None of the above,0
county,Windsor,2022-10,Qualified Immigrant,0
county,Windsor,2022-10,US Citizen,347
county,Windsor,2022-10,Unreported,160
county,Addison,2022-09,None of the above,0
county,Addison,2022-09,Qualified Immigrant,*
county,Addison,2022-09,US Citizen,281
county,Addison,2022-09,Unreported,*
county,Bennington,2022-09,None of the above,0
county,Bennington,2022-09,Qualified Immigrant,*
county,Bennington,2022-09,US Citizen,371
county,Bennington,2022-09,Unreported,*
county,Caledonia,2022-09,None of the above,0
county,Caledonia,2022-09,Qualified Immigrant,0
county,Caledonia,2022-09,US Citizen,345
county,Caledonia,2022-09,Unreported,253
county,Chittenden,2022-09,None of the above,0
county,Chittenden,2022-09,Qualified Immigrant,18
county,Chittenden,2022-09,US Citizen,733
county,Chittenden,2022-09,Unreported,643
county,Essex,2022-09,None of the above,0
county,Essex,2022-09,Qualified Immigrant,0
county,Essex,2022-09,US Citizen,40
county,Essex,2022-09,Unreported,30
county,Franklin,2022-09,None of the above,*
county,Franklin,2022-09,Qualified Immigrant,*
county,Franklin,2022-09,US Citizen,364
county,Franklin,2022-09,Unreported,216
county,Grand Isle,2022-09,None of the above,0
county,Grand Isle,2022-09,Qualified Immigrant,0
county,Grand Isle,2022-09,US Citizen,40
county,Grand Isle,2022-09,Unreported,29
county,Lamoille,2022-09,None of the above,0
county,Lamoille,2022-09,Qualified Immigrant,*
county,Lamoille,2022-09,US Citizen,163
county,Lamoille,2022-09,Unreported,*
county,Orange,2022-09,None of the above,0
county,Orange,2022-09,Qualified Immigrant,*
county,Orange,2022-09,US Citizen,134
county,Orange,2022-09,Unreported,*
county,Orleans,2022-09,None of the above,0
county,Orleans,2022-09,Qualified Immigrant,0
county,Orleans,2022-09,US Citizen,238
county,Orleans,2022-09,Unreported,161
county,Rutland,2022-09,None of the above,0
county,Rutland,2022-09,Qualified Immigrant,0
county,Rutland,2022-09,US Citizen,619
county,Rutland,2022-09,Unreported,224
county,Washington,2022-09,None of the above,0
county,Washington,2022-09,Qualified Immigrant,*
county,Washington,2022-09,US Citizen,208
county,Washington,2022-09,Unreported,*
county,Windham,2022-09,None of the above,*
county,Windham,2022-09,Qualified Immigrant,*
county,Windham,2022-09,US Citizen,285
county,Windham,2022-09,Unreported,151
county,Windsor,2022-09,None of the above,0
county,Windsor,2022-09,Qualified Immigrant,0
county,Windsor,2022-09,US Citizen,329
county,Windsor,2022-09,Unreported,203
county,Addison,2022-08,None of the above,0
county,Addison,2022-08,Qualified Immigrant,*
county,Addison,2022-08,US Citizen,330
county,Addison,2022-08,Unreported,*
county,Bennington,2022-08,None of the above,0
county,Bennington,2022-08,Qualified Immigrant,*
county,Bennington,2022-08,US Citizen,366
county,Bennington,2022-08,Unreported,*
county,Caledonia,2022-08,None of the above,0
county,Caledonia,2022-08,Qualified Immigrant,*
county,Caledonia,2022-08,US Citizen,*
county,Caledonia,2022-08,Unreported,325
county,Chittenden,2022-08,None of the above,*
county,Chittenden,2022-08,Qualified Immigrant,*
county,Chittenden,2022-08,US Citizen,612
county,Chittenden,2022-08,Unreported,871
county,Essex,2022-08,None of the above,0
county,Essex,2022-08,Qualified Immigrant,0
county,Essex,2022-08,US Citizen,31
county,Essex,2022-08,Unreported,33
county,Franklin,2022-08,None of the above,0
county,Franklin,2022-08,Qualified Immigrant,*
county,Franklin,2022-08,US Citizen,330
county,Franklin,2022-08,Unreported,*
county,Grand Isle,2022-08,None of the above,0
county,Grand Isle,2022-08,Qualified Immigrant,0
county,Grand Isle,2022-08,US Citizen,36
county,Grand Isle,2022-08,Unreported,38
county,Lamoille,2022-08,None of the above,0
county,Lamoille,2022-08,Qualified Immigrant,*
county,Lamoille,2022-08,US Citizen,*
county,Lamoille,2022-08,Unreported,216
county,Orange,2022-08,None of the above,0
county,Orange,2022-08,Qualified Immigrant,*
county,Orange,2022-08,US Citizen,141
county,Orange,2022-08,Unreported,*
county,Orleans,2022-08,None of the above,0
county,Orleans,2022-08,Qualified Immigrant,0
county,Orleans,2022-08,US Citizen,234
county,Orleans,2022-08,Unreported,182
county,Rutland,2022-08,None of the above,0
county,Rutland,2022-08,Qualified Immigrant,*
county,Rutland,2022-08,US Citizen,643
county,Rutland,2022-08,Unreported,*
county,Washington,2022-08,None of the above,0
county,Washington,2022-08,Qualified Immigrant,*
county,Washington,2022-08,US Citizen,233
county,Washington,2022-08,Unreported,*
county,Windham,2022-08,None of the above,*
county,Windham,2022-08,Qualified Immigrant,*
county,Windham,2022-08,US Citizen,253
county,Windham,2022-08,Unreported,206
county,Windsor,2022-08,None of the above,0
county,Windsor,2022-08,Qualified Immigrant,*
county,Windsor,2022-08,US Citizen,300
county,Windsor,2022-08,Unreported,*
county,Addison,2022-07,None of the above,0
county,Addison,2022-07,Qualified Immigrant,*
county,Addison,2022-07,US Citizen,266
county,Addison,2022-07,Unreported,*
county,Bennington,2022-07,None of the above,0
county,Bennington,2022-07,Qualified Immigrant,*
county,Bennington,2022-07,US Citizen,327
county,Bennington,2022-07,Unreported,*
county,Caledonia,2022-07,None of the above,0
county,Caledonia,2022-07,Qualified Immigrant,*
county,Caledonia,2022-07,US Citizen,*
county,Caledonia,2022-07,Unreported,364
county,Chittenden,2022-07,None of the above,*
county,Chittenden,2022-07,Qualified Immigrant,*
county,Chittenden,2022-07,US Citizen,401
county,Chittenden,2022-07,Unreported,967
county,Essex,2022-07,None of the above,0
county,Essex,2022-07,Qualified Immigrant,0
county,Essex,2022-07,US Citizen,26
county,Essex,2022-07,Unreported,39
county,Franklin,2022-07,None of the above,0
county,Franklin,2022-07,Qualified Immigrant,*
county,Franklin,2022-07,US Citizen,*
county,Franklin,2022-07,Unreported,303
county,Grand Isle,2022-07,None of the above,0
county,Grand Isle,2022-07,Qualified Immigrant,0
county,Grand Isle,2022-07,US Citizen,35
county,Grand Isle,2022-07,Unreported,37
county,Lamoille,2022-07,None of the above,0
county,Lamoille,2022-07,Qualified Immigrant,*
county,Lamoille,2022-07,US Citizen,*
county,Lamoille,2022-07,Unreported,230
county,Orange,2022-07,None of the above,0
county,Orange,2022-07,Qualified Immigrant,*
county,Orange,2022-07,US Citizen,112
county,Orange,2022-07,Unreported,*
county,Orleans,2022-07,None of the above,0
county,Orleans,2022-07,Qualified Immigrant,0
county,Orleans,2022-07,US Citizen,182
county,Orleans,2022-07,Unreported,204
county,Rutland,2022-07,None of the above,0
county,Rutland,2022-07,Qualified Immigrant,*
county,Rutland,2022-07,US Citizen,567
county,Rutland,2022-07,Unreported,*
county,Washington,2022-07,None of the above,0
county,Washington,2022-07,Qualified Immigrant,*
county,Washington,2022-07,US Citizen,*
county,Washington,2022-07,Unreported,215
county,Windham,2022-07,None of the above,0
county,Windham,2022-07,Qualified Immigrant,*
county,Windham,2022-07,US Citizen,*
county,Windham,2022-07,Unreported,250
county,Windsor,2022-07,None of the above,0
county,Windsor,2022-07,Qualified Immigrant,*
county,Windsor,2022-07,US Citizen,*
county,Windsor,2022-07,Unreported,316
state,Vermont,2023-06,None of the above,*
state,Vermont,2023-06,Qualified Immigrant,*
state,Vermont,2023-06,US Citizen,6805
state,Vermont,2023-06,Unreported,884
state,Vermont,2023-05,None of the above,*
state,Vermont,2023-05,Qualified Immigrant,*
state,Vermont,2023-05,US Citizen,6154
state,Vermont,2023-05,Unreported,871
state,Vermont,2023-04,None of the above,*
