geo type,geography,year,category,value
county,Windham,2023-05,Non-binary,0
county,Windham,2023-05,Prefer not to answer,*
county,Windham,2023-05,Prefer to self-describe,0
county,Windham,2023-05,Unknown,0
county,Windsor,2023-05,Female,270
county,Windsor,2023-05,Male,*
county,Windsor,2023-05,Non-binary,0
county,Windsor,2023-05,Prefer not to answer,*
county,Windsor,2023-05,Prefer to self-describe,0
county,Windsor,2023-05,Unknown,0
county,Addison,2023-04,Female,219
county,Addison,2023-04,Male,212
county,Addison,2023-04,Non-binary,*
county,Addison,2023-04,Prefer not to answer,*
county,Addison,2023-04,Prefer to self-describe,0
county,Addison,2023-04,Unknown,0
county,Bennington,2023-04,Female,301
county,Bennington,2023-04,Male,311
county,Bennington,2023-04,Non-binary,0
county,Bennington,2023-04,Prefer not to answer,0
county,Bennington,2023-04,Prefer to self-describe,0
county,Bennington,2023-04,Unknown,0
county,Caledonia,2023-04,Female,334
county,Caledonia,2023-04,Male,*
county,Caledonia,2023-04,Non-binary,0
county,Caledonia,2023-04,Prefer not to answer,*
county,Caledonia,2023-04,Prefer to self-describe,0
county,Caledonia,2023-04,Unknown,0
county,Chittenden,2023-04,Female,788
county,Chittenden,2023-04,Male,*
county,Chittenden,2023-04,Non-binary,0
county,Chittenden,2023-04,Prefer not to answer,*
county,Chittenden,2023-04,Prefer to self-describe,0
county,Chittenden,2023-04,Unknown,0
county,Essex,2023-04,Female,35
county,Essex,2023-04,Male,48
county,Essex,2023-04,Non-binary,0
county,Essex,2023-04,Prefer not to answer,0
county,Essex,2023-04,Prefer to self-describe,0
county,Essex,2023-04,Unknown,0
county,Franklin,2023-04,Female,*
county,Franklin,2023-04,Male,286
county,Franklin,2023-04,Non-binary,0
county,Franklin,2023-04,Prefer not to answer,*
county,Franklin,2023-04,Prefer to self-describe,0
county,Franklin,2023-04,Unknown,0
county,Grand Isle,2023-04,Female,32
county,Grand Isle,2023-04,Male,30
county,Grand Isle,2023-04,Non-binary,0
county,Grand Isle,2023-04,Prefer not to answer,0
county,Grand Isle,2023-04,Prefer to self-describe,0
county,Grand Isle,2023-04,Unknown,0
county,Lamoille,2023-04,Female,186
county,Lamoille,2023-04,Male,178
county,Lamoille,2023-04,Non-binary,0
county,Lamoille,2023-04,Prefer not to answer,0
county,Lamoille,2023-04,Prefer to self-describe,0
county,Lamoille,2023-04,Unknown,0
county,Orange,2023-04,Female,112
county,Orange,2023-04,Male,115
county,Orange,2023-04,Non-binary,0
county,Orange,2023-04,Prefer not to answer,0
county,Orange,2023-04,Prefer to self-describe,0
county,Orange,2023-04,Unknown,0
county,Orleans,2023-04,Female,203
county,Orleans,2023-04,Male,221
county,Orleans,2023-04,Non-binary,0
county,Orleans,2023-04,Prefer not to answer,0
county,Orleans,2023-04,Prefer to self-describe,0
county,Orleans,2023-04,Unknown,0
county,Rutland,2023-04,Female,*
county,Rutland,2023-04,Male,418
county,Rutland,2023-04,Non-binary,0
county,Rutland,2023-04,Prefer not to answer,*
county,Rutland,2023-04,Prefer to self-describe,0
county,Rutland,2023-04,Unknown,0
county,Washington,2023-04,Female,*
county,Washington,2023-04,Male,223
county,Washington,2023-04,Non-binary,0
county,Washington,2023-04,Prefer not to answer,*
county,Washington,2023-04,Prefer to self-describe,0
county,Washington,2023-04,Unknown,0
county,Windham,2023-04,Female,214
county,Windham,2023-04,Male,249
county,Windham,2023-04,Non-binary,0
county,Windham,2023-04,Prefer not to answer,0
county,Windham,2023-04,Prefer to self-describe,0
county,Windham,2023-04,Unknown,0
county,Windsor,2023-04,Female,277
county,Windsor,2023-04,Male,*
county,Windsor,2023-04,Non-binary,0
county,Windsor,2023-04,Prefer not to answer,*
county,Windsor,2023-04,Prefer to self-describe,0
county,Windsor,2023-04,Unknown,0
county,Addison,2023-03,Female,206
county,Addison,2023-03,Male,213
county,Addison,2023-03,Non-binary,*
county,Addison,2023-03,Prefer not to answer,*
county,Addison,2023-03,Prefer to self-describe,0
county,Addison,2023-03,Unknown,0
county,Bennington,2023-03,Female,293
county,Bennington,2023-03,Male,296
county,Bennington,2023-03,Non-binary,0
county,Bennington,2023-03,Prefer not to answer,0
county,Bennington,2023-03,Prefer to self-describe,0
county,Bennington,2023-03,Unknown,0
county,Caledonia,2023-03,Female,325
county,Caledonia,2023-03,Male,*
county,Caledonia,2023-03,Non-binary,0
county,Caledonia,2023-03,Prefer not to answer,*
county,Caledonia,2023-03,Prefer to self-describe,0
county,Caledonia,2023-03,Unknown,0
county,Chittenden,2023-03,Female,776
county,Chittenden,2023-03,Male,*
county,Chittenden,2023-03,Non-binary,0
county,Chittenden,2023-03,Prefer not to answer,*
county,Chittenden,2023-03,Prefer to self-describe,0
county,Chittenden,2023-03,Unknown,0
county,Essex,2023-03,Female,34
county,Essex,2023-03,Male,48
county,Essex,2023-03,Non-binary,0
county,Essex,2023-03,Prefer not to answer,0
county,Essex,2023-03,Prefer to self-describe,0
county,Essex,2023-03,Unknown,0
county,Franklin,2023-03,Female,*
county,Franklin,2023-03,Male,276
county,Franklin,2023-03,Non-binary,0
county,Franklin,2023-03,Prefer not to answer,*
county,Franklin,2023-03,Prefer to self-describe,0
county,Franklin,2023-03,Unknown,0
county,Grand Isle,2023-03,Female,32
county,Grand Isle,2023-03,Male,32
county,Grand Isle,2023-03,Non-binary,0
county,Grand Isle,2023-03,Prefer not to answer,0
county,Grand Isle,2023-03,Prefer to self-describe,0
county,Grand Isle,2023-03,Unknown,0
county,Lamoille,2023-03,Female,180
county,Lamoille,2023-03,Male,178
county,Lamoille,2023-03,Non-binary,0
county,Lamoille,2023-03,Prefer not to answer,0
county,Lamoille,2023-03,Prefer to self-describe,0
county,Lamoille,2023-03,Unknown,0
county,Orange,2023-03,Female,110
county,Orange,2023-03,Male,117
county,Orange,2023-03,Non-binary,0
county,Orange,2023-03,Prefer not to answer,0
county,Orange,2023-03,Prefer to self-describe,0
county,Orange,2023-03,Unknown,0
county,Orleans,2023-03,Female,199
county,Orleans,2023-03,Male,218
county,Orleans,2023-03,Non-binary,0
county,Orleans,2023-03,Prefer not to answer,0
county,Orleans,2023-03,Prefer to self-describe,0
county,Orleans,2023-03,Unknown,0
county,Rutland,2023-03,Female,419
county,Rutland,2023-03,Male,408
county,Rutland,2023-03,Non-binary,0
county,Rutland,2023-03,Prefer not to answer,0
county,Rutland,2023-03,Prefer to self-describe,0
county,Rutland,2023-03,Unknown,0
county,Washington,2023-03,Female,*
county,Washington,2023-03,Male,213
county,Washington,2023-03,Non-binary,0
county,Washington,2023-03,Prefer not to answer,*
county,Washington,2023-03,Prefer to self-describe,0
county,Washington,2023-03,Unknown,0
county,Windham,2023-03,Female,208
county,Windham,2023-03,Male,244
county,Windham,2023-03,Non-binary,0
county,Windham,2023-03,Prefer not to answer,0
county,Windham,2023-03,Prefer to self-describe,0
county,Windham,2023-03,Unknown,0
county,Windsor,2023-03,Female,270
county,Windsor,2023-03,Male,*
county,Windsor,2023-03,Non-binary,0
county,Windsor,2023-03,Prefer not to answer,*
county,Windsor,2023-03,Prefer to self-describe,0
county,Windsor,2023-03,Unknown,0
county,Addison,2023-02,Female,*
county,Addison,2023-02,Male,211
county,Addison,2023-02,Non-binary,0
county,Addison,2023-02,Prefer not to answer,*
county,Addison,2023-02,Prefer to self-describe,0
county,Addison,2023-02,Unknown,0
county,Bennington,2023-02,Female,295
county,Bennington,2023-02,Male,298
county,Bennington,2023-02,Non-binary,0
county,Bennington,2023-02,Prefer not to answer,0
county,Bennington,2023-02,Prefer to self-describe,0
county,Bennington,2023-02,Unknown,0
county,Caledonia,2023-02,Female,321
county,Caledonia,2023-02,Male,*
county,Caledonia,2023-02,Non-binary,0
county,Caledonia,2023-02,Prefer not to answer,*
county,Caledonia,2023-02,Prefer to self-describe,0
county,Caledonia,2023-02,Unknown,0
county,Chittenden,2023-02,Female,764
county,Chittenden,2023-02,Male,*
county,Chittenden,2023-02,Non-binary,0
county,Chittenden,2023-02,Prefer not to answer,*
county,Chittenden,2023-02,Prefer to self-describe,0
county,Chittenden,2023-02,Unknown,0
county,Essex,2023-02,Female,36
county,Essex,2023-02,Male,47
county,Essex,2023-02,Non-binary,0
county,Essex,2023-02,Prefer not to answer,0
county,Essex,2023-02,Prefer to self-describe,0
county,Essex,2023-02,Unknown,0
county,Franklin,2023-02,Female,272
county,Franklin,2023-02,Male,*
county,Franklin,2023-02,Non-binary,0
county,Franklin,2023-02,Prefer not to answer,*
county,Franklin,2023-02,Prefer to self-describe,0
county,Franklin,2023-02,Unknown,0
county,Grand Isle,2023-02,Female,32
county,Grand Isle,2023-02,Male,35
county,Grand Isle,2023-02,Non-binary,0
county,Grand Isle,2023-02,Prefer not to answer,0
county,Grand Isle,2023-02,Prefer to self-describe,0
county,Grand Isle,2023-02,Unknown,0
county,Lamoille,2023-02,Female,186
county,Lamoille,2023-02,Male,174
county,Lamoille,2023-02,Non-binary,0
county,Lamoille,2023-02,Prefer not to answer,0
county,Lamoille,2023-02,Prefer to self-describe,0
county,Lamoille,2023-02,Unknown,0
county,Orange,2023-02,Female,108
county,Orange,2023-02,Male,116
county,Orange,2023-02,Non-binary,0
county,Orange,2023-02,Prefer not to answer,0
county,Orange,2023-02,Prefer to self-describe,0
county,Orange,2023-02,Unknown,0
county,Orleans,2023-02,Female,195
county,Orleans,2023-02,Male,214
county,Orleans,2023-02,Non-binary,0
county,Orleans,2023-02,Prefer not to answer,0
county,Orleans,2023-02,Prefer to self-describe,0
county,Orleans,2023-02,Unknown,0
county,Rutland,2023-02,Female,436
county,Rutland,2023-02,Male,415
county,Rutland,2023-02,Non-binary,0
county,Rutland,2023-02,Prefer not to answer,0
county,Rutland,2023-02,Prefer to self-describe,0
county,Rutland,2023-02,Unknown,0
county,Washington,2023-02,Female,*
county,Washington,2023-02,Male,212
county,Washington,2023-02,Non-binary,0
county,Washington,2023-02,Prefer not to answer,*
county,Washington,2023-02,Prefer to self-describe,0
county,Washington,2023-02,Unknown,0
county,Windham,2023-02,Female,203
county,Windham,2023-02,Male,236
county,Windham,2023-02,Non-binary,0
county,Windham,2023-02,Prefer not to answer,0
county,Windham,2023-02,Prefer to self-describe,0
county,Windham,2023-02,Unknown,0
county,Windsor,2023-02,Female,273
county,Windsor,2023-02,Male,*
county,Windsor,2023-02,Non-binary,0
county,Windsor,2023-02,Prefer not to answer,*
county,Windsor,2023-02,Prefer to self-describe,0
county,Windsor,2023-02,Unknown,0
county,Addison,2023-01,Female,*
county,Addison,2023-01,Male,198
county,Addison,2023-01,Non-binary,0
county,Addison,2023-01,Prefer not to answer,*
county,Addison,2023-01,Prefer to self-describe,0
county,Addison,2023-01,Unknown,0
county,Bennington,2023-01,Female,288
county,Bennington,2023-01,Male,280
county,Bennington,2023-01,Non-binary,0
county,Bennington,2023-01,Prefer not to answer,0
county,Bennington,2023-01,Prefer to self-describe,0
county,Bennington,2023-01,Unknown,0
county,Caledonia,2023-01,Female,322
county,Caledonia,2023-01,Male,*
county,Caledonia,2023-01,Non-binary,0
county,Caledonia,2023-01,Prefer not to answer,*
county,Caledonia,2023-01,Prefer to self-describe,0
county,Caledonia,2023-01,Unknown,0
county,Chittenden,2023-01,Female,744
county,Chittenden,2023-01,Male,*
county,Chittenden,2023-01,Non-binary,0
county,Chittenden,2023-01,Prefer not to answer,*
county,Chittenden,2023-01,Prefer to self-describe,0
county,Chittenden,2023-01,Unknown,0
county,Essex,2023-01,Female,34
county,Essex,2023-01,Male,46
county,Essex,2023-01,Non-binary,0
county,Essex,2023-01,Prefer not to answer,0
county,Essex,2023-01,Prefer to self-describe,0
county,Essex,2023-01,Unknown,0
county,Franklin,2023-01,Female,*
county,Franklin,2023-01,Male,271
county,Franklin,2023-01,Non-binary,0
county,Franklin,2023-01,Prefer not to answer,*
county,Franklin,2023-01,Prefer to self-describe,0
county,Franklin,2023-01,Unknown,0
county,Grand Isle,2023-01,Female,33
county,Grand Isle,2023-01,Male,34
county,Grand Isle,2023-01,Non-binary,0
county,Grand Isle,2023-01,Prefer not to answer,0
county,Grand Isle,2023-01,Prefer to self-describe,0
county,Grand Isle,2023-01,Unknown,0
county,Lamoille,2023-01,Female,174
county,Lamoille,2023-01,Male,172
county,Lamoille,2023-01,Non-binary,0
county,Lamoille,2023-01,Prefer not to answer,0
county,Lamoille,2023-01,Prefer to self-describe,0
county,Lamoille,2023-01,Unknown,0
county,Orange,2023-01,Female,101
county,Orange,2023-01,Male,108
county,Orange,2023-01,Non-binary,0
county,Orange,2023-01,Prefer not to answer,0
county,Orange,2023-01,Prefer to self-describe,0
county,Orange,2023-01,Unknown,0
county,Orleans,2023-01,Female,198
county,Orleans,2023-01,Male,211
county,Orleans,2023-01,Non-binary,0
county,Orleans,2023-01,Prefer not to answer,0
county,Orleans,2023-01,Prefer to self-describe,0
county,Orleans,2023-01,Unknown,0
county,Rutland,2023-01,Female,439
county,Rutland,2023-01,Male,416
county,Rutland,2023-01,Non-binary,0
county,Rutland,2023-01,Prefer not to answer,0
county,Rutland,2023-01,Prefer to self-describe,0
county,Rutland,2023-01,Unknown,0
county,Washington,2023-01,Female,*
county,Washington,2023-01,Male,206
county,Washington,2023-01,Non-binary,0
county,Washington,2023-01,Prefer not to answer,*
county,Washington,2023-01,Prefer to self-describe,0
county,Washington,2023-01,Unknown,0
county,Windham,2023-01,Female,196
county,Windham,2023-01,Male,234
county,Windham,2023-01,Non-binary,0
county,Windham,2023-01,Prefer not to answer,0
county,Windham,2023-01,Prefer to self-describe,0
county,Windham,2023-01,Unknown,0
county,Windsor,2023-01,Female,269
county,Windsor,2023-01,Male,*
county,Windsor,2023-01,Non-binary,0
county,Windsor,2023-01,Prefer not to answer,*
county,Windsor,2023-01,Prefer to self-describe,0
county,Windsor,2023-01,Unknown,0
county,Addison,2022-12,Female,195
county,Addison,2022-12,Male,*
county,Addison,2022-12,Non-binary,0
county,Addison,2022-12,Prefer not to answer,*
county,Addison,2022-12,Prefer to self-describe,0
county,Addison,2022-12,Unknown,0
county,Bennington,2022-12,Female,287
county,Bennington,2022-12,Male,280
county,Bennington,2022-12,Non-binary,0
county,Bennington,2022-12,Prefer not to answer,0
county,Bennington,2022-12,Prefer to self-describe,0
county,Bennington,2022-12,Unknown,0
county,Caledonia,2022-12,Female,314
county,Caledonia,2022-12,Male,295
county,Caledonia,2022-12,Non-binary,0
county,Caledonia,2022-12,Prefer not to answer,0
county,Caledonia,2022-12,Prefer to self-describe,0
county,Caledonia,2022-12,Unknown,0
county,Chittenden,2022-12,Female,734
county,Chittenden,2022-12,Male,*
county,Chittenden,2022-12,Non-binary,0
county,Chittenden,2022-12,Prefer not to answer,*
county,Chittenden,2022-12,Prefer to self-describe,0
county,Chittenden,2022-12,Unknown,0
county,Essex,2022-12,Female,33
county,Essex,2022-12,Male,38
county,Essex,2022-12,Non-binary,0
county,Essex,2022-12,Prefer not to answer,0
county,Essex,2022-12,Prefer to self-describe,0
county,Essex,2022-12,Unknown,0
county,Franklin,2022-12,Female,284
county,Franklin,2022-12,Male,*
county,Franklin,2022-12,Non-binary,0
county,Franklin,2022-12,Prefer not to answer,*
county,Franklin,2022-12,Prefer to self-describe,0
county,Franklin,2022-12,Unknown,0
county,Grand Isle,2022-12,Female,*
county,Grand Isle,2022-12,Male,34
county,Grand Isle,2022-12,Non-binary,0
county,Grand Isle,2022-12,Prefer not to answer,0
county,Grand Isle,2022-12,Prefer to self-describe,0
county,Grand Isle,2022-12,Unknown,0
county,Lamoille,2022-12,Female,170
county,Lamoille,2022-12,Male,172
county,Lamoille,2022-12,Non-binary,0
county,Lamoille,2022-12,Prefer not to answer,0
county,Lamoille,2022-12,Prefer to self-describe,0
county,Lamoille,2022-12,Unknown,0
county,Orange,2022-12,Female,100
county,Orange,2022-12,Male,103
county,Orange,2022-12,Non-binary,0
county,Orange,2022-12,Prefer not to answer,0
county,Orange,2022-12,Prefer to self-describe,0
county,Orange,2022-12,Unknown,0
county,Orleans,2022-12,Female,193
county,Orleans,2022-12,Male,207
county,Orleans,2022-12,Non-binary,0
county,Orleans,2022-12,Prefer not to answer,0
county,Orleans,2022-12,Prefer to self-describe,0
county,Orleans,2022-12,Unknown,0
county,Rutland,2022-12,Female,441
county,Rutland,2022-12,Male,410
county,Rutland,2022-12,Non-binary,0
county,Rutland,2022-12,Prefer not to answer,0
county,Rutland,2022-12,Prefer to self-describe,0
county,Rutland,2022-12,Unknown,0
county,Washington,2022-12,Female,*
county,Washington,2022-12,Male,199
county,Washington,2022-12,Non-binary,0
county,Washington,2022-12,Prefer not to answer,*
county,Washington,2022-12,Prefer to self-describe,0
county,Washington,2022-12,Unknown,0
county,Windham,2022-12,Female,184
county,Windham,2022-12,Male,234
county,Windham,2022-12,Non-binary,0
county,Windham,2022-12,Prefer not to answer,0
county,Windham,2022-12,Prefer to self-describe,0
county,Windham,2022-12,Unknown,0
county,Windsor,2022-12,Female,265
county,Windsor,2022-12,Male,237
county,Windsor,2022-12,Non-binary,0
county,Windsor,2022-12,Prefer not to answer,0
county,Windsor,2022-12,Prefer to self-describe,0
county,Windsor,2022-12,Unknown,0
county,Addison,2022-11,Female,195
county,Addison,2022-11,Male,198
county,Addison,2022-11,Non-binary,0
county,Addison,2022-11,Prefer not to answer,0
county,Addison,2022-11,Prefer to self-describe,0
county,Addison,2022-11,Unknown,0
county,Bennington,2022-11,Female,289
county,Bennington,2022-11,Male,278
county,Bennington,2022-11,Non-binary,0
county,Bennington,2022-11,Prefer not to answer,0
county,Bennington,2022-11,Prefer to self-describe,0
county,Bennington,2022-11,Unknown,0
county,Caledonia,2022-11,Female,310
county,Caledonia,2022-11,Male,282
county,Caledonia,2022-11,Non-binary,0
county,Caledonia,2022-11,Prefer not to answer,0
county,Caledonia,2022-11,Prefer to self-describe,0
county,Caledonia,2022-11,Unknown,0
county,Chittenden,2022-11,Female,730
county,Chittenden,2022-11,Male,*
county,Chittenden,2022-11,Non-binary,0
county,Chittenden,2022-11,Prefer not to answer,*
county,Chittenden,2022-11,Prefer to self-describe,0
county,Chittenden,2022-11,Unknown,0
county,Essex,2022-11,Female,35
county,Essex,2022-11,Male,38
county,Essex,2022-11,Non-binary,0
county,Essex,2022-11,Prefer not to answer,0
county,Essex,2022-11,Prefer to self-describe,0
county,Essex,2022-11,Unknown,0
county,Franklin,2022-11,Female,*
county,Franklin,2022-11,Male,289
county,Franklin,2022-11,Non-binary,0
county,Franklin,2022-11,Prefer not to answer,*
county,Franklin,2022-11,Prefer to self-describe,0
county,Franklin,2022-11,Unknown,0
county,Grand Isle,2022-11,Female,32
county,Grand Isle,2022-11,Male,34
county,Grand Isle,2022-11,Non-binary,0
county,Grand Isle,2022-11,Prefer not to answer,0
county,Grand Isle,2022-11,Prefer to self-describe,0
county,Grand Isle,2022-11,Unknown,0
county,Lamoille,2022-11,Female,172
county,Lamoille,2022-11,Male,170
county,Lamoille,2022-11,Non-binary,0
county,Lamoille,2022-11,Prefer not to answer,0
county,Lamoille,2022-11,Prefer to self-describe,0
county,Lamoille,2022-11,Unknown,0
county,Orange,2022-11,Female,97
county,Orange,2022-11,Male,104
county,Orange,2022-11,Non-binary,0
county,Orange,2022-11,Prefer not to answer,0
county,Orange,2022-11,Prefer to self-describe,0
county,Orange,2022-11,Unknown,0
county,Orleans,2022-11,Female,189
county,Orleans,2022-11,Male,204
county,Orleans,2022-11,Non-binary,0
county,Orleans,2022-11,Prefer not to answer,0
county,Orleans,2022-11,Prefer to self-describe,0
county,Orleans,2022-11,Unknown,0
county,Rutland,2022-11,Female,440
county,Rutland,2022-11,Male,418
county,Rutland,2022-11,Non-binary,0
county,Rutland,2022-11,Prefer not to answer,0
county,Rutland,2022-11,Prefer to self-describe,0
county,Rutland,2022-11,Unknown,0
county,Washington,2022-11,Female,*
county,Washington,2022-11,Male,199
county,Washington,2022-11,Non-binary,0
county,Washington,2022-11,Prefer not to answer,*
county,Washington,2022-11,Prefer to self-describe,0
county,Washington,2022-11,Unknown,0
county,Windham,2022-11,Female,183
county,Windham,2022-11,Male,232
county,Windham,2022-11,Non-binary,0
county,Windham,2022-11,Prefer not to answer,0
county,Windham,2022-11,Prefer to self-describe,0
county,Windham,2022-11,Unknown,0
county,Windsor,2022-11,Female,268
county,Windsor,2022-11,Male,242
county,Windsor,2022-11,Non-binary,0
county,Windsor,2022-11,Prefer not to answer,0
county,Windsor,2022-11,Prefer to self-describe,0
county,Windsor,2022-11,Unknown,0
county,Addison,2022-10,Female,191
county,Addison,2022-10,Male,193
county,Addison,2022-10,Non-binary,0
county,Addison,2022-10,Prefer not to answer,0
county,Addison,2022-10,Prefer to self-describe,0
county,Addison,2022-10,Unknown,0
county,Bennington,2022-10,Female,284
county,Bennington,2022-10,Male,274
county,Bennington,2022-10,Non-binary,0
county,Bennington,2022-10,Prefer not to answer,0
county,Bennington,2022-10,Prefer to self-describe,0
county,Bennington,2022-10,Unknown,0
county,Caledonia,2022-10,Female,306
county,Caledonia,2022-10,Male,280
county,Caledonia,2022-10,Non-binary,0
county,Caledonia,2022-10,Prefer not to answer,0
county,Caledonia,2022-10,Prefer to self-describe,0
county,Caledonia,2022-10,Unknown,0
county,Chittenden,2022-10,Female,715
county,Chittenden,2022-10,Male,*
county,Chittenden,2022-10,Non-binary,0
county,Chittenden,2022-10,Prefer not to answer,*
county,Chittenden,2022-10,Prefer to self-describe,0
county,Chittenden,2022-10,Unknown,0
county,Essex,2022-10,Female,36
county,Essex,2022-10,Male,36
